what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1780021102266
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1780021102267
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1780021102267
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1780021102267
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1780021102268
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1780021102268
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1780021102269
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1780021102269
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1780021102269
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1780021102269
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1780021102270
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1780021102271
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1780021102274
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1780021102276
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1780021102278
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1780021102278
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1780021102278
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1780021102280
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1780021102280
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1780021102281
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1780021102281
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1780021102282
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1780021102283
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1780021102283
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1780021102284
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1780021102284
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1780021102285
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1780021102285
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1780021102285
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1780021102286
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1780021102286
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1780021102286
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1780021102286
os,sysinfo,,,"win32",1780021102289
arch,sysinfo,,,"x86",1780021102289
ws,sysinfo,,,"win32",1780021102289
locale,sysinfo,,,"vi_VN",1780021102289
processors,sysinfo,,,"8",1780021102289
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1780021102289
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1780021102289
java.specification.name,sysinfo,,,"Java Platform API Specification",1780021102289
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1780021102289
java.specification.version,sysinfo,,,"1.6",1780021102289
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1780021102289
java.version,sysinfo,,,"1.6.0_23",1780021102289
java.vm.info,sysinfo,,,"mixed mode",1780021102289
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1780021102289
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1780021102289
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1780021102289
java.vm.specification.version,sysinfo,,,"1.0",1780021102289
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1780021102289
java.vm.version,sysinfo,,,"19.0-b09",1780021102289
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1780021137544
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780021137764
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1780021137923
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1780021137923
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1780021137923
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1780021137923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021138975
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1780021163475
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1780021163516
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1780021165011
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1780021166722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021175942
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1780021177606
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1780021177606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021180071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021190693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021193483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021194058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021206186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021211626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021220408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021223089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021229270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021234213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021234549
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780021235091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021235385
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780021235419
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1780021235521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021235706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021240279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780021241403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780021241909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021244311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021245652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780021245760
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780021249883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021254321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021255375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021258169
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1780021261148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021261164
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780021267188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780021278541
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780021279934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021281250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021281772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021282391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021283308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021286823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021289778
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780021291175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780021291445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780021291954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021293540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021346953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780021350370
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780021351236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021352693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021353516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021353892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021355134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021358131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021361146
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780021363587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021364753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021365360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021365616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021367478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021368137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021372527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780021373117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780021373675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780021374150
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780021374778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021376477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021377280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021377582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021378233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021381879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021386129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021386208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021391591
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780021392854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780021395139
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780021395474
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780021397122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780021401330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780021403443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021404177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021411807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021412082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021483229
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780021483611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780021483864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780021484321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780021484702
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780021485489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021486963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021487523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021488164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021489280
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780021497093
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780021497190
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780021501747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021503966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021511300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021511557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021513698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021517035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021517706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021519562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021539000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021615229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021980037
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780021981986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021982942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780021983526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022107280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022157279
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1780022159523
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1780022159530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022160090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022160372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022160422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022162322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022166520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022166692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022166788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022168021
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780022169535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022170201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022199226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022203981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022206089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022376771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022384376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022385779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022389656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022427077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022486914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022488491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022488937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022495119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022496809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022516553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022520097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022522240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022522288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022527942
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1780022535945
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1780022544493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022544977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022545426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022545689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022546324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022546361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022547705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022547845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022599653
error,log,,,"Unable to validate connection settings.",1780022614227
error,log,,,"Unable to validate connection settings.",1780022614227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022614306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780022618646
